DATE_AS_AT,STATE,SA4_CODE,SA4_NAME,AGE_LOWER,AGE_UPPER,AIR_SA4_FIRST_DOSE_PCT,AIR_SA4_SECOND_DOSE_PCT,AIR_SA4_FIRST_DOSE_APPROX_COUNT,AIR_SA4_SECOND_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,VALIDATED,URL
2021-08-29,QLD,307,Darling Downs - Maranoa,15,999,53.1,28.8,54140,29364,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,308,Central Queensland,15,999,42,25.5,74483,45222,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,309,Gold Coast,15,999,46.7,30.2,243029,157162,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,310,Ipswich,15,999,44.1,26.7,123600,74833,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,311,Logan - Beaudesert,15,999,40,23.8,107696,64079,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,312,Mackay - Isaac - Whitsunday,15,999,39.7,20.7,54318,28322,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,313,Moreton Bay - North,15,999,51.5,32.1,106882,66620,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,314,Moreton Bay - South,15,999,51.4,31.7,87165,53757,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,315,Queensland - Outback,15,999,42.5,28,26670,17571,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,316,Sunshine Coast,15,999,55.2,35.3,174311,111471,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,317,Toowoomba,15,999,51.5,31.7,65287,40186,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,318,Townsville,15,999,49.4,32,94104,60958,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,QLD,319,Wide Bay,15,999,52.5,31.4,129661,77550,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,SA,401,Adelaide - Central and Hills,15,999,58.8,39.6,150571,101405,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,SA,402,Adelaide - North,15,999,45.2,28.4,160380,100770,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,SA,403,Adelaide - South,15,999,57.1,38.6,174927,118252,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,SA,404,Adelaide - West,15,999,47.6,29.5,96479,59793,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,SA,405,Barossa - Yorke - Mid North,15,999,55.1,33.4,52211,31649,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,SA,406,South Australia - Outback,15,999,48,30.3,32560,20554,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,SA,407,South Australia - South East,15,999,52.8,32,84732,51353,160478,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,TAS,601,Hobart,15,999,61.2,43.9,118558,85044,193723,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,TAS,602,Launceston and North East,15,999,61.5,42.7,74401,51657,120977,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,TAS,603,South East,15,999,55.7,38.5,18270,12628,32801,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,TAS,604,West and North West,15,999,52.6,35.7,48826,33139,92825,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,201,Ballarat,15,999,61.1,40.1,83343,54698,136404,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,202,Bendigo,15,999,65.2,43.1,86333,57070,132413,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,203,Geelong,15,999,66.3,43.2,167321,109024,252370,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,204,Hume,15,999,63.8,38.3,93464,56108,146495,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,205,Latrobe - Gippsland,15,999,60.3,37.9,142086,89305,235632,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,206,Melbourne - Inner,15,999,51.4,32.1,321838,200992,626144,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,207,Melbourne - Inner East,15,999,60.6,39.8,201979,132653,333298,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,208,Melbourne - Inner South,15,999,63.3,41,232119,150346,366697,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,209,Melbourne - North East,15,999,51.8,32.2,232469,144507,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,210,Melbourne - North West,15,999,47.8,27.2,158357,90111,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,211,Melbourne - Outer East,15,999,57.1,34.9,249260,152350,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,212,Melbourne - South East,15,999,49.7,29.1,344702,201827,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,213,Melbourne - West,15,999,50.6,28.1,335774,186467,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,214,Mornington Peninsula,15,999,61.3,37.8,156047,96225,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,215,North West,15,999,59.1,36.4,73556,45303,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,216,Shepparton,15,999,60.7,35.6,66005,38711,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,VIC,217,Warrnambool and South West,15,999,66.6,41.2,68578,42424,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,501,Bunbury,15,999,50.9,31,74726,45511,146810,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,502,Mandurah,15,999,50.6,31.5,42739,26606,84465,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,503,Perth - Inner,15,999,65,43.8,100647,67821,154842,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,504,Perth - North East,15,999,45.8,28.1,99350,60955,216921,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,505,Perth - North West,15,999,52.1,33.3,238614,152511,457992,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,506,Perth - South East,15,999,48.2,29.4,202343,123421,419799,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,507,Perth - South West,15,999,51.9,32.4,181495,113303,349701,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,509,Western Australia - Wheat Belt,15,999,49.4,29.8,55041,33203,111419,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,510,Western Australia - Outback (North),15,999,25.6,15.1,19306,11387,75413,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,WA,511,Western Australia - Outback (South),15,999,41,24.1,37865,22257,92353,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-08-29,OT,901,Other Territories,15,999,61.7,47.1,2385,1821,3866,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-geographic-vaccination-rates-30-august-2021.pdf
2021-09-05,ACT,801,Australian Capital Territory,15,999,69.1,46.2,238620,159540,345325,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,101,Capital Region,15,999,70,41.4,131798,77949,188283,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,102,Central Coast,15,999,72,40.7,201254,113765,279520,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,103,Central West,15,999,71.3,35.9,121599,61226,170545,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,104,Coffs Harbour - Grafton,15,999,63.7,33.4,74133,38871,116379,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,105,Far West and Orana,15,999,74.5,32.9,69058,30497,92695,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,106,Hunter Valley exc Newcastle,15,999,64,34.2,143114,76477,223616,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,107,Illawarra,15,999,67.2,41.3,172827,106217,257183,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,108,Mid North Coast,15,999,69.3,39.1,128483,72492,185401,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,109,Murray,15,999,66.8,38.1,65456,37333,97988,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,110,New England and North West,15,999,64,33.5,95930,50213,149890,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,111,Newcastle and Lake Macquarie,15,999,66.9,38.6,207714,119847,310484,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,112,Richmond - Tweed,15,999,61.1,34.8,127376,72548,208471,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,113,Riverina,15,999,65.9,40.1,85007,51727,128994,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,114,Southern Highlands and Shoalhaven,15,999,73.7,46.5,95654,60352,129789,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,115,Sydney - Baulkham Hills and Hawkesbury,15,999,86.2,51.7,172164,103258,199726,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,116,Sydney - Blacktown,15,999,86.1,41.8,251033,121872,291560,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,117,Sydney - City and Inner South,15,999,64.9,37.9,216317,126324,333308,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,118,Sydney - Eastern Suburbs,15,999,70.5,45.5,177085,114289,251184,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,119,Sydney - Inner South West,15,999,74.7,36.7,382877,188107,512553,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,120,Sydney - Inner West,15,999,76,44.5,208770,122240,274697,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,121,Sydney - North Sydney and Hornsby,15,999,80.5,52.9,290206,190707,360504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,122,Sydney - Northern Beaches,15,999,80.3,46.7,177651,103316,221234,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,123,Sydney - Outer South West,15,999,80.1,40.7,180149,91536,224905,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,124,Sydney - Outer West and Blue Mountains,15,999,78.5,38.8,204657,101155,260710,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,125,Sydney - Parramatta,15,999,78.4,38.1,316856,153982,404153,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,126,Sydney - Ryde,15,999,78.6,47.6,133863,81067,170309,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,127,Sydney - South West,15,999,77.9,37,279927,132956,359341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NSW,128,Sydney - Sutherland,15,999,81.4,49,151923,91452,186637,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NT,701,Darwin,15,999,63.1,44,74337,51836,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,NT,702,Northern Territory - Outback,15,999,46.4,33.6,34934,25297,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,301,Brisbane - East,15,999,58,36.7,112486,71176,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,302,Brisbane - North,15,999,59.9,39.6,110518,73064,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,303,Brisbane - South,15,999,56.3,37.5,173306,115435,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,304,Brisbane - West,15,999,66.1,44.9,103497,70303,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,305,Brisbane Inner City,15,999,60.7,40.9,153005,103095,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,306,Cairns,15,999,55,37.4,112115,76238,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,307,Darling Downs - Maranoa,15,999,55.9,31.9,56995,32525,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,308,Central Queensland,15,999,45.1,28.4,79981,50365,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,309,Gold Coast,15,999,50.1,33.1,260723,172254,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,310,Ipswich,15,999,47.6,29.8,133410,83521,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,311,Logan - Beaudesert,15,999,43,26.6,115773,71618,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,312,Mackay - Isaac - Whitsunday,15,999,42.6,24.5,58286,33521,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,313,Moreton Bay - North,15,999,54.6,35.6,113316,73884,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,314,Moreton Bay - South,15,999,55,35.5,93270,60201,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,315,Queensland - Outback,15,999,45.3,30,28428,18826,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,316,Sunshine Coast,15,999,57.9,39.1,182837,123470,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,317,Toowoomba,15,999,53.8,35.5,68202,45003,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,318,Townsville,15,999,52.5,35.7,100009,68006,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,QLD,319,Wide Bay,15,999,55.1,34.8,136083,85947,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,SA,401,Adelaide - Central and Hills,15,999,62.7,43.3,160558,110880,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,SA,402,Adelaide - North,15,999,48.3,32,171380,113543,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,SA,403,Adelaide - South,15,999,60.4,42.6,185037,130506,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,SA,404,Adelaide - West,15,999,51.2,32.6,103776,66076,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,SA,405,Barossa - Yorke - Mid North,15,999,58,38.1,54958,36102,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,SA,406,South Australia - Outback,15,999,51.4,33.5,34867,22724,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,SA,407,South Australia - South East,15,999,55.7,35.4,89386,56809,160478,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,TAS,601,Hobart,15,999,66.7,47.5,129213,92018,193723,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,TAS,602,Launceston and North East,15,999,64,47.4,77425,57343,120977,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,TAS,603,South East,15,999,59.5,42.1,19517,13809,32801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,TAS,604,West and North West,15,999,54.5,40.7,50590,37780,92825,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,201,Ballarat,15,999,65.9,44.4,89890,60563,136404,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,202,Bendigo,15,999,69.7,47.2,92292,62499,132413,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,203,Geelong,15,999,71.3,47.7,179940,120380,252370,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,204,Hume,15,999,68.5,42.9,100349,62846,146495,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,205,Latrobe - Gippsland,15,999,64.8,42.3,152690,99672,235632,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,206,Melbourne - Inner,15,999,56.4,34.8,353145,217898,626144,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,207,Melbourne - Inner East,15,999,65.7,43.6,218977,145318,333298,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,208,Melbourne - Inner South,15,999,68,45,249354,165014,366697,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,209,Melbourne - North East,15,999,56.6,35.6,254010,159766,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,210,Melbourne - North West,15,999,53.1,30.6,175915,101375,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,211,Melbourne - Outer East,15,999,62.2,38.9,271524,169811,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,212,Melbourne - South East,15,999,54.9,32.4,380767,224715,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,213,Melbourne - West,15,999,56,31.1,371608,206375,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,214,Mornington Peninsula,15,999,65.7,42.1,167248,107171,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,215,North West,15,999,65.2,40.2,81148,50033,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,216,Shepparton,15,999,67,39.4,72856,42844,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,VIC,217,Warrnambool and South West,15,999,71.7,45.9,73829,47263,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,WA,501,Bunbury,15,999,54.6,34.6,80158,50796,146810,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
2021-09-05,WA,502,Mandurah,15,999,54.1,34.5,45696,29140,84465,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-6-september-2021.pdf
